_pageUrl,title,year,text,people,tags,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,The Quest,-1986,American boy Cody whose parents have died lives in Australia with his guardian Gaza. Cody is very imaginative...,Dir: Brian Trenchard-Smith With: Henry Thomas Tony Barry Rachel Friend,Drama , Adventure , Family , Fantasy , Mystery,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,The Name of the Game,(1968 TV Series),This groundbreaking series had three rotating stars who were featured in independent episodes tied together by a loose common theme...,With: Gene Barry Susan Saint James Robert Stack,Adventure , Sci-Fi,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,The Hindenburg,-1975,A film that chronicles the events of the Hindenburg disaster in which a zeppelin burst into flames.,Dir: Robert Wise With: George C. Scott Anne Bancroft William Atherton,Adventure , Drama , History , Thriller,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,Hey Arnold! The Movie,-2002,A fourth grader and his best friend set out to stop an industrialist from bulldozing their town.,Dir: Tuck Tucker With: Spencer Klein Francesca Smith Jamil Walker Smith,Animation , Adventure , Comedy , Family,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,Sprung! The Magic Roundabout,-2005,A group of friends embark on a dangerous journey in an effort to imprison their oppressor -- the evil wizard ZeeBad.,Dir: Dave Borthwick Jean Duval With: Robbie Williams Ian McKellen Bill Nighy,Animation , Adventure , Comedy , Family , Fantasy,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,Dinotopia,(2002 TV Series),,With: Erik von Detten Shiloh Strong Zoltan Papp,Adventure , Family , Fantasy , Sci-Fi,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,Tracker,-2010,An Afrikaner veteran of the Boer War has just immigrated to New Zealand and is hired to track a man accused of killing a soldier...,Dir: Ian Sharp With: Ray Winstone Temuera Morrison Gareth Reeves,Action , Adventure , Drama , Western,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,The Return of the Musketeers,-1989,It's 1649: Mazarin hires the impoverished D'Artagnan to find the other musketeers: Cromwell has overthrown the English king...,Dir: Richard Lester With: Michael York Oliver Reed Frank Finlay,Action , Adventure , Comedy , Romance,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,Man from Atlantis,(1977 TV Series),The adventures of a man with amphibious abilities.,With: Patrick Duffy Alan Fudge Belinda Montgomery,Adventure , Sci-Fi,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,MASK,(1985 TV Series),Matt Tracker leads a team of masked crimefighters with a fleet of hidden function vehicles against the forces of V.E.N.O.M.,With: Jean Claudio Emmanuel Jacomy Thierry Ragueneau,Animation , Action , Adventure , Family , Sci-Fi,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,Camp Cucamonga,(1990 TV Movie),Standard camp shenanigans and romance amongst the counselors and the campers at a lake front summer camp.,Dir: Roger Duchowny With: John Ratzenberger Chad Allen Jennifer Aniston,Action , Adventure , Comedy , Family,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,The Poseidon Adventure,(2005 TV Movie),A cruise ship succumbs to a terrorist act and capsizes on New Year's eve. A rag-tag group of survivors spearheaded by a priest and a homeland security agent must journey through the upside down vessel and attempt an escape.,Dir: John Putch With: Adam Baldwin Rutger Hauer Steve Guttenberg,Adventure , Action , Drama , Thriller,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,NightMan,(1997 TV Series),After lightning strikes saxophonist Johnny Domino he finds he is telepathically tuned to the frequency of evil...,Dir: Robert Munic Rex Piano With: Matt McColm Earl Holliman Jayne Heitmeyer,Action , Adventure , Drama , Sci-Fi,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,Dino King,-2012,70 million years ago dinosaurs ruled the Korean Peninsula the same way they ruled the rest of the earth...,Dir: Han Sang-Ho With: Goo Ja-Hyeong Lee Hyung Suk Sin Yong-woo,Animation , Adventure , Sci-Fi,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,Marco Polo a Young Man in Love,(????),,,,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,Pokémon 3: The Movie,-2000,The Pokemon master Ash must rescue his mother from the encasement of a crystal tower.,Dir: Michael Haigney Kunihiko Yuyama With: Rica Matsumoto Veronica Taylor Rachael Lillis,Animation , Action , Adventure , Family , Fantasy , Sci-Fi,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,Untitled Terminator 3,-2018,,,,,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,Zenon: Z3,(2004 TV Movie),The heroine sets out to win an important competition - but her dreams of success are jeopardized.,Dir: Steve Rash With: Kirsten Storms Lauren Maltby Alyson Morgan,Adventure , Comedy , Family,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,The Powerpuff Girls Movie,-2002,The movie shows the origin of the Powerpuff Girls before the cartoon series. It explains why they were born and why they dedicated their lives to fighting crime and the forces of evil.,Dir: Craig McCracken With: Cathy Cavadini Tara Strong Elizabeth Daily,Animation , Action , Adventure , Comedy , Drama , Family , Fantasy , Sci-Fi,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,Dark Skies,(1996 TV Series),In 1960s America a young couple struggle to expose the truth about a hidden alien invasion while a secret government organization follows its own agenda in dealing with the threat.,Dir: David Jackson Ken Topolsky With: Eric Close J.T. Walsh Gregory Harrison,Adventure , Drama , Mystery , Sci-Fi,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,King Kong vs. Godzilla,-1962,A pharmaceutical company captures King Kong and brings him to Japan where he escapes from captivity and battles a recently released Godzilla.,Dir: Ishirô Honda With: Tadao Takashima Kenji Sahara Yû Fujiki,Action , Adventure , Comedy , Sci-Fi,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,My Side of the Mountain,-1969,Sam a brilliant child leaves home for the mountains after being told that the family summer trip has been canceled...,Dir: James B. Clark With: Ted Eccles Theodore Bikel Tudi Wiggins,Adventure , Family,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,Princess of Thieves,(2001 TV Movie),When her father is captured by The Sheriff of Nottingham and Prince John Robin Hood's daughter sets out to help the son and rightful heir of King Richard the Lionheart sit on the throne as well as rescue her captive father.,Dir: Peter Hewitt With: Hannah Cresswell David Barrass Malcolm McDowell,Action , Adventure , Family , Romance,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,Ivanhoe,-1952,A knight seeks to free the captive King Richard and put him back on the throne.,Dir: Richard Thorpe With: Robert Taylor Elizabeth Taylor Joan Fontaine,Adventure , Drama , History , Romance,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,Far from Home: The Adventures of Yellow Dog,-1995,Teenage Angus adopts a stray dog and names him Yellow. Several days later while traveling along the coast of British Columbia with Angus' father...,Dir: Phillip Borsos With: Jesse Bradford Mimi Rogers Bruce Davison,Adventure , Family,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,Dhoom,-2004,With few clues to go on a no-nonsense detective is tracking a gang of suave motorbike-riding robbers who are sweeping through Mumbai.,Dir: Sanjay Gadhvi With: Abhishek Bachchan Uday Chopra John Abraham,Action , Adventure , Thriller,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,Sivaji,-2007,Corrupt police and politicians target a computer engineer for trying to better the lives of less privileged citizens.,Dir: S. Shankar With: Rajinikanth Shriya Saran Suman,Action , Adventure , Drama , Romance , Thriller,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,Highway to Hell,-1991,An eloping bride is taken into Hell and her fiancé must pursue.,Dir: Ate de Jong With: Patrick Bergin Adam Storke Chad Lowe,Adventure , Comedy , Fantasy , Horror,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,The Far Country,-1954,A self-minded adventurer (Jeff Webster) locks horns with a crooked lawman (Mr. Gannon) while driving cattle to Dawson.,Dir: Anthony Mann With: James Stewart Ruth Roman Corinne Calvet,Adventure , Drama , Romance , Western,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,Mysterious Island,-2012,"A cinematic adaptation of Jules Verne's 1874 novel ""The Mysterious Island"" the story begins during the American Civil War...",Dir: Mark Sheppard With: Gina Holden Lochlyn Munro Pruitt Taylor Vince,Adventure , Horror , Sci-Fi,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,Hard Ticket to Hawaii,-1987,Two drug enforcement agents are killed on a private Hawaiian island. Donna and Taryn two operatives for The Agency...,Dir: Andy Sidaris With: Ronn Moss Dona Speir Hope Marie Carlton,Action , Adventure , Comedy , Crime , Thriller,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,Stargate: Infinity,(2002 TV Series),In the near future a veteran of the Stargate program four cadets and a mysterious alien are prevented from returning to Earth by a traitor...,Dir: Will Meugniot With: Mark Acheson Kathleen Barr Bettina Bush,Adventure , Animation , Drama , Fantasy , Sci-Fi , Action,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,Yukon Men,(2012 TV Series),Follow the men of Tanana a remote village in Alaska by the Yukon River on their everyday life throughout the four seasons...,With: Pat Duke Darren O'Hare,Adventure , Reality-TV,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,Godzilla 2000,-1999,Godzilla saves Tokyo from a flying saucer that transforms into the beast Orga.,Dir: Takao Okawara With: Hiroshi Abe Naomi Nishida Takehiro Murata,Action , Adventure , Drama , Sci-Fi , Thriller,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,War of the Buttons,-1994,The children of Ballydowse and Carrickdowse engage in battles where they cut of the buttons shoe-laces...,Dir: John Roberts With: Gregg Fitzgerald Gerard Kearney Darragh Naughton,Adventure , Drama , Family,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,Seinto Seiya,(1986 TV Series),A group a young warriors known as 'Saints' each in possession of a 'cloth' guarded by a different constellation must protect the reincarnation of the goddess Athena as she attempts to keep the Earth from being destroyed by evil forces.,Dir: Yasuhito Kikuchi With: Hideyuki Tanaka Tôru Furuya Ryô Horikawa,Animation , Action , Adventure , Drama , Fantasy,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,Spice and Wolf,(2008 TV Series),Kraft Lawrence a 25 year old peddler travelling from town to town selling and buying various things...,With: Jun Fukuyama Ami Koshimizu Brina Palencia,Animation , Adventure , Fantasy,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,High Road to China,-1983,During WW1 an alcoholic American biplane pilot is hired by the spoiled daughter of an industrialist to find her father who disappeared in Asia.,Dir: Brian G. Hutton With: Tom Selleck Bess Armstrong Jack Weston,Adventure , Drama , Romance , War,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,Fast Sofa,-2001,This road picture follows a dope fiend named Rick who believes his goal in life is to track down Ginger...,Dir: Salomé Breziner With: Jake Busey Crispin Glover Natasha Lyonne,Adventure , Drama,,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,Prince Caspian and the Voyage of the Dawn Treader,(1989 TV Series),Young Prince Caspian of Narnia wonders and dreams about the old days of Narnia when animals talked...,With: Warwick Davis Jonathan R. Scott Sophie Wilcox,Family , Fantasy , Adventure,,,,,,,,
http://www.imdb.com/search/title?at=0&genres=adventure&sort=moviemeterasc&start=2101&title_type=featuretv_seriestv_movie,Extortion,-2016,A doctor desperately tries to save his wife and their 5 year old son after their vacation in the Bahamas takes an unexpected turn.,Dir: Phil Volken With: Bethany Joy Lenz Eion Bailey Danny Glover,Adventure , Crime , Drama,,,,,,,,
